time,open,high,low,close,volume,ticker,%_change,change,latest_change
2023-07-17,74300,77600,74000,77200,968800,VHC,3.21,2400.0,2400.0 (3.21%)
2023-07-18,77000,77200,75000,75800,619100,VHC,-1.81,-1400.0,-1400.0 (-1.81%)
2023-07-19,76400,76400,73300,73300,759700,VHC,-3.3,-2500.0,-2500.0 (-3.3%)
2023-07-20,73300,75000,73200,74700,864600,VHC,1.91,1400.0,1400.0 (1.91%)
2023-07-21,74700,75500,73800,75300,384300,VHC,0.8,600.0,600.0 (0.8%)
2023-07-24,75300,76100,73600,74700,735800,VHC,-0.8,-600.0,-600.0 (-0.8%)
2023-07-25,74700,76100,74100,74400,709800,VHC,-0.4,-300.0,-300.0 (-0.4%)
2023-07-26,74400,75400,74100,74600,517900,VHC,0.27,200.0,200.0 (0.27%)
2023-07-27,74600,76500,74300,76300,1294800,VHC,2.28,1700.0,1700.0 (2.28%)
2023-07-28,76900,77400,75300,75900,771000,VHC,-0.52,-400.0,-400.0 (-0.52%)
2023-07-31,76900,78300,75500,75500,1009700,VHC,-0.53,-400.0,-400.0 (-0.53%)
2023-08-01,75700,78000,75400,76200,1022300,VHC,0.93,700.0,700.0 (0.93%)
2023-08-02,76200,77900,75300,77800,1008400,VHC,2.1,1600.0,1600.0 (2.1%)
2023-08-03,78000,79800,77500,77500,978800,VHC,-0.39,-300.0,-300.0 (-0.39%)
2023-08-04,77500,77600,76100,76600,881000,VHC,-1.16,-900.0,-900.0 (-1.16%)
2023-08-07,76900,78100,76500,78100,809400,VHC,1.96,1500.0,1500.0 (1.96%)
2023-08-08,79000,79700,77000,77400,724900,VHC,-0.9,-700.0,-700.0 (-0.9%)
2023-08-09,77500,79000,77100,78000,726300,VHC,0.78,600.0,600.0 (0.78%)
2023-08-10,78000,78000,75300,75300,980500,VHC,-3.46,-2700.0,-2700.0 (-3.46%)
2023-08-11,75300,75700,72100,74700,1148700,VHC,-0.8,-600.0,-600.0 (-0.8%)
2023-08-14,75000,75000,73300,75000,945800,VHC,0.4,300.0,300.0 (0.4%)
2023-08-15,75300,75800,74200,75200,688000,VHC,0.27,200.0,200.0 (0.27%)
2023-08-16,75000,75200,74000,74000,641500,VHC,-1.6,-1200.0,-1200.0 (-1.6%)
2023-08-17,73900,73900,72500,73000,1013600,VHC,-1.35,-1000.0,-1000.0 (-1.35%)
2023-08-18,72100,72200,68200,71000,1620000,VHC,-2.74,-2000.0,-2000.0 (-2.74%)
