time,open,high,low,close,volume,ticker,%_change,change,latest_change
2022-03-01,38240,38240,37660,38110,103800,TV2,1.03,390.0,390.0 (1.03%)
2022-03-02,38110,38820,37980,38620,175000,TV2,1.34,510.0,510.0 (1.34%)
2022-03-03,38620,38690,37660,38300,290100,TV2,-0.83,-320.0,-320.0 (-0.83%)
2022-03-04,38040,39330,37910,39270,196000,TV2,2.53,970.0,970.0 (2.53%)
2022-03-07,39200,39460,38690,39330,218700,TV2,0.15,60.0,60.0 (0.15%)
2022-03-08,39080,41650,39080,40950,797400,TV2,4.12,1620.0,1620.0 (4.12%)
2022-03-09,41400,41910,40300,41720,297400,TV2,1.88,770.0,770.0 (1.88%)
2022-03-10,41780,41910,40430,41400,372800,TV2,-0.77,-320.0,-320.0 (-0.77%)
2022-03-11,40950,41590,40040,41200,476200,TV2,-0.48,-200.0,-200.0 (-0.48%)
2022-03-14,41070,41070,39330,39590,286300,TV2,-3.91,-1610.0,-1610.0 (-3.91%)
2022-03-15,40110,40620,39400,40110,208500,TV2,1.31,520.0,520.0 (1.31%)
2022-03-16,40170,40560,39980,40490,98700,TV2,0.95,380.0,380.0 (0.95%)
2022-03-17,40620,40620,39270,39660,269500,TV2,-2.05,-830.0,-830.0 (-2.05%)
2022-03-18,39660,40040,39590,39590,84600,TV2,-0.18,-70.0,-70.0 (-0.18%)
2022-03-21,39590,40620,39590,40110,208300,TV2,1.31,520.0,520.0 (1.31%)
2022-03-22,40110,40110,39660,39910,201900,TV2,-0.5,-200.0,-200.0 (-0.5%)
2022-03-23,39910,40490,39780,39910,155500,TV2,0.0,0.0,0.0 (0.0%)
2022-03-24,40110,40110,39400,39910,211900,TV2,0.0,0.0,0.0 (0.0%)
2022-03-25,39910,41650,39910,40950,421100,TV2,2.61,1040.0,1040.0 (2.61%)
2022-03-28,40490,40880,39980,40490,185400,TV2,-1.12,-460.0,-460.0 (-1.12%)
2022-03-29,40950,41200,40620,41140,209400,TV2,1.61,650.0,650.0 (1.61%)
2022-03-30,41010,42690,40300,42430,630800,TV2,3.14,1290.0,1290.0 (3.14%)
2022-03-31,42620,43200,42040,42430,249400,TV2,0.0,0.0,0.0 (0.0%)
2022-04-01,42230,42940,41590,42690,219000,TV2,0.61,260.0,260.0 (0.61%)
2022-04-04,42820,42880,41720,41910,309700,TV2,-1.83,-780.0,-780.0 (-1.83%)
2022-04-05,42110,42880,41330,41850,268500,TV2,-0.14,-60.0,-60.0 (-0.14%)
2022-04-06,41270,41850,40950,41330,230800,TV2,-1.24,-520.0,-520.0 (-1.24%)
2022-04-07,41200,41460,40620,40620,271100,TV2,-1.72,-710.0,-710.0 (-1.72%)
